leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_410.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_410.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_410.jpg,0,0,0,7.038419,25.22,98.35,0.9305000305175781
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_511.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_511.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_511.jpg,0,0,0,5.232717,25.22,98.35,0.9809999465942383
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_586.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_586.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_586.jpg,0,0,0,4.100755,25.21,98.35,0.9434999227523804
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_665.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_665.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_665.jpg,0,0,0,3.164811,25.21,98.35,0.9829999208450317
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_748.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_748.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_748.jpg,0,0,0,2.464955,25.21,98.35,0.9414999485015869
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_835.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_835.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_835.jpg,0,0,0,1.825777,25.20,98.35,0.8979998826980591
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_36_922.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_36_922.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_36_922.jpg,0,0,0,0.3469143,25.20,98.35,0.8544999361038208
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_034.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_034.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_034.jpg,0,0,0,0.6779188,25.20,98.35,0.9104999303817749
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_113.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_113.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_113.jpg,0,0,0,0.8334186,25.19,98.35,0.8709999322891235
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_188.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_188.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_188.jpg,0,0,0,0.9532422,25.19,98.35,0.8334999084472656
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_268.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_268.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_268.jpg,0,0,0,0.7733889,25.19,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_351.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_351.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_351.jpg,0,0,0,0.6280281,25.18,98.35,0.7584999084472657
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_442.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_442.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_442.jpg,0,0,0,0.2767504,25.18,98.35,0.7129999876022339
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_529.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_529.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_529.jpg,0,0,0,0.1861738,25.18,98.35,0.6694999217987061
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_623.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_623.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_623.jpg,0,0,0,0.1482598,25.18,98.35,0.6224999904632569
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_699.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_699.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_699.jpg,0,0,0,0.08516957,25.17,98.35,0.584500002861023
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_765.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_765.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_765.jpg,0,0,0,0.1006807,25.17,98.35,0.551499891281128
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_848.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_848.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_848.jpg,0,0,0,0.1619412,25.17,98.35,0.5929998636245728
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_37_919.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_37_919.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_37_919.jpg,0,0,0,0.06156478,25.17,98.35,0.6284997940063477
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_005.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_005.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_005.jpg,0,0,0,0.03519664,25.16,98.35,0.6714998960494996
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_095.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_095.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_095.jpg,0,0,0,0.01986624,25.16,98.35,0.7164998531341553
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_187.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_187.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_187.jpg,0,0,0,0.01015967,25.16,98.35,0.7624998569488526
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_280.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_280.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_280.jpg,0,0,0,0.005971219,25.15,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_371.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_371.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_371.jpg,0,0,0,0.007244867,25.15,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_464.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_464.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_464.jpg,0,0,0,0.00424462,25.15,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_556.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_556.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_556.jpg,0,0,0,0.004061679,25.14,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_649.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_649.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_649.jpg,0,0,0,0.004457927,25.14,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_738.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_738.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_738.jpg,0,0,0,0.004464665,25.14,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_827.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_827.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_827.jpg,0,0,0,0.003702558,25.13,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_38_921.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_38_921.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_38_921.jpg,0,0,0,0.003851037,25.13,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_008.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_008.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_008.jpg,0,0,0,0.003492678,25.13,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_101.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_101.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_101.jpg,0,0,0,0.00350431,25.12,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_199.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_199.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_199.jpg,0,0,0,0.003488074,25.12,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_289.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_289.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_289.jpg,0,0,0,0.003517041,25.12,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_387.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_387.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_387.jpg,0,0,0,0.003480026,25.12,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_482.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_482.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_482.jpg,0,0,0,0.003480122,25.11,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_574.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_574.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_574.jpg,0,0,0,0.003807118,25.11,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_670.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_670.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_670.jpg,0,0,0,0.00383933,25.11,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_764.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_764.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_764.jpg,0,0,0,0.003836857,25.10,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_854.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_854.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_854.jpg,0,0,0,0.004433858,25.10,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_39_947.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_39_947.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_39_947.jpg,0,0,0,0.004434015,25.10,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_037.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_037.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_037.jpg,0,0,0,0.003839228,25.09,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_131.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_131.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_131.jpg,0,0,0,0.003886554,25.09,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_223.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_223.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_223.jpg,0,0,0,0.003856048,25.09,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_318.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_318.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_318.jpg,0,0,0,0.003862686,25.08,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_413.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_413.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_413.jpg,0,0,0,0.003495754,25.08,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_503.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_503.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_503.jpg,0,0,0,0.003497196,25.08,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_594.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_594.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_594.jpg,0,0,0,0.003529056,25.07,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_686.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_686.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_686.jpg,0,0,0,0.003519072,25.07,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_774.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_774.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_774.jpg,0,0,0,0.003802455,25.07,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_864.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_864.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_864.jpg,0,0,0,0.003775625,25.06,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_40_952.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_40_952.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_40_952.jpg,0,0,0,0.004568643,25.06,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_040.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_040.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_040.jpg,0,0,0,0.004564176,25.06,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_131.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_131.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_131.jpg,0,0,0,0.003860192,25.05,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_223.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_223.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_223.jpg,0,0,0,0.003853691,25.05,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_313.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_313.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_313.jpg,0,0,0,0.003497269,25.05,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_403.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_403.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_403.jpg,0,0,0,0.003501186,25.05,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_495.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_495.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_495.jpg,0,0,0,0.003563496,25.04,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_583.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_583.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_583.jpg,0,0,0,0.003535685,25.04,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_671.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_671.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_671.jpg,0,0,0,0.003841679,25.04,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_762.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_762.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_762.jpg,0,0,0,0.00383078,25.03,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_848.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_848.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_848.jpg,0,0,0,0.00444174,25.03,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_41_935.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_41_935.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_41_935.jpg,0,0,0,0.003872852,25.03,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_023.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_023.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_023.jpg,0,0,0,0.00386585,25.02,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_110.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_110.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_110.jpg,0,0,0,0.003498393,25.02,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_196.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_196.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_196.jpg,0,0,0,0.003534624,25.02,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_284.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_284.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_284.jpg,0,0,0,0.003542999,25.01,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_370.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_370.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_370.jpg,0,0,0,0.003841194,25.01,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_456.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_456.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_456.jpg,0,0,0,0.004419703,25.01,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_543.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_543.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_543.jpg,0,0,0,0.004400128,25.00,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_633.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_633.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_633.jpg,0,0,0,0.003863064,25.00,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_724.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_724.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_724.jpg,0,0,0,0.003831897,25.00,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_812.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_812.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_812.jpg,0,0,0,0.00349738,24.99,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_900.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_900.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_900.jpg,0,0,0,0.003482285,24.99,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_42_987.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_42_987.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_42_987.jpg,0,0,0,0.003527838,24.99,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_077.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_077.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_077.jpg,0,0,0,0.003827929,24.99,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_165.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_165.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_165.jpg,0,0,0,0.003841212,24.98,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_254.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_254.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_254.jpg,0,0,0,0.00442892,24.98,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_347.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_347.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_347.jpg,0,0,0,0.004435249,24.98,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_448.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_448.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_448.jpg,0,0,0,0.003863629,24.97,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_526.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_526.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_526.jpg,0,0,0,0.003867518,24.97,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_619.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_619.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_619.jpg,0,0,0,0.003865586,24.97,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_721.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_721.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_721.jpg,0,0,0,0.003832882,24.96,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_802.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_802.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_802.jpg,0,0,0,0.003497189,24.96,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_892.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_892.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_892.jpg,0,0,0,0.003570512,24.96,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_43_988.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_43_988.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_43_988.jpg,0,0,0,0.003540858,24.95,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_080.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_080.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_080.jpg,0,0,0,0.003536575,24.95,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_173.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_173.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_173.jpg,0,0,0,0.00383148,24.95,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_265.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_265.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_265.jpg,0,0,0,0.003840794,24.94,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_360.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_360.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_360.jpg,0,0,0,0.003837779,24.94,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_456.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_456.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_456.jpg,0,0,0,0.004434711,24.94,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_551.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_551.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_551.jpg,0,0,0,0.004431813,24.93,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_641.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_641.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_641.jpg,0,0,0,0.00444036,24.93,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_735.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_735.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_735.jpg,0,0,0,0.003832945,24.93,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_828.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_828.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_828.jpg,0,0,0,0.00387524,24.92,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_44_923.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_44_923.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_44_923.jpg,0,0,0,0.003854488,24.92,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_45_017.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_45_017.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_45_017.jpg,0,0,0,0.003495111,24.92,98.35,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_29_45_110.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_29_45_110.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_29_45_110.jpg,0,0,0,0.003501034,24.92,98.35,0.8
